Index;Min(max. R-Score);<max. R-Score>;Std(max. R-Score);<(epoch of max R-Score>;Std(epoch of max R-Score);Min(max. R-Score (Val. set));<max. R-Score (Val. set)>;Std(max. R-Score (Val. set));<epoch of max R-Score (Val. set)>;Std(epoch of max R-Score (Val. set))
377.0;0.19939692318439484;0.24877852201461792;0.019960608333349228;124.76000213623047;17.560087203979492;0.16321969032287598;0.2030428946018219;0.016108864918351173;121.63999938964844;19.13739776611328
378.0;0.19120080769062042;0.22694845497608185;0.018035296350717545;14.279999732971191;4.747982025146484;0.14876657724380493;0.17970865964889526;0.016860229894518852;14.119999885559082;5.262445449829102
379.0;0.1713353991508484;0.22282150387763977;0.021283650770783424;16.280000686645508;4.036500453948975;0.1366209238767624;0.17687134444713593;0.018909553065896034;16.15999984741211;5.249444484710693
380.0;0.1816934198141098;0.22498275339603424;0.021217582747340202;18.31999969482422;5.878775119781494;0.13818398118019104;0.1769987940788269;0.018337739631533623;17.959999084472656;5.396603584289551
381.0;0.20100387930870056;0.2491728663444519;0.019043345004320145;53.91999816894531;8.736513137817383;0.16486097872257233;0.20351053774356842;0.016522567719221115;53.68000030517578;7.851327419281006
382.0;0.19122670590877533;0.2407303750514984;0.02048698253929615;56.84000015258789;8.019144058227539;0.1618819534778595;0.19622190296649933;0.01783360168337822;55.68000030517578;5.843229293823242
383.0;0.1934838742017746;0.24539749324321747;0.018610142171382904;63.119998931884766;7.612051963806152;0.15942950546741486;0.20023927092552185;0.01680026762187481;61.560001373291016;9.08790397644043
384.0;0.1992386132478714;0.24924743175506592;0.01911872625350952;58.119998931884766;7.933684349060059;0.16576702892780304;0.2035897970199585;0.016433173790574074;56.7599983215332;7.94921350479126
385.0;0.19303135573863983;0.24069331586360931;0.01996512897312641;60.08000183105469;8.405949592590332;0.16364458203315735;0.19620241224765778;0.01791391521692276;60.040000915527344;5.961543083190918
386.0;0.19264890253543854;0.245371475815773;0.01831199787557125;66.83999633789062;9.218097686767578;0.16345220804214478;0.20021459460258484;0.01655488647520542;64.31999969482422;9.919341087341309
387.0;0.1258021891117096;0.21649660170078278;0.027834422886371613;148.32000732421875;5.814636707305908;0.08470115065574646;0.16269172728061676;0.024727119132876396;149.1199951171875;2.4378955364227295
388.0;0.20788288116455078;0.24191249907016754;0.017253804951906204;145.24000549316406;7.970153331756592;0.14942210912704468;0.1955776810646057;0.018307361751794815;146.36000061035156;6.569374084472656
389.0;-0.1863449662923813;0.0718560665845871;0.09704918414354324;144.0800018310547;29.600006103515625;-0.20223847031593323;0.02602105401456356;0.09523219615221024;143.75999450683594;29.57656478881836
390.0;0.2068338394165039;0.2505170404911041;0.01879050023853779;81.72000122070312;14.515854835510254;0.16618767380714417;0.20486615598201752;0.01599971577525139;81.80000305175781;15.660459518432617
391.0;0.1964879333972931;0.2417183667421341;0.020092343911528587;92.76000213623047;14.945120811462402;0.164166659116745;0.19751977920532227;0.018015924841165543;89.76000213623047;11.263066291809082
392.0;0.19642631709575653;0.24633817374706268;0.018480626866221428;102.63999938964844;13.999642372131348;0.16145075857639313;0.2013540267944336;0.016193313524127007;99.44000244140625;15.77994441986084
393.0;0.1992386132478714;0.24924743175506592;0.01911872625350952;58.119998931884766;7.933684349060059;0.16576702892780304;0.2035897970199585;0.016433173790574074;56.7599983215332;7.94921350479126
394.0;0.19303135573863983;0.24069331586360931;0.01996512897312641;60.08000183105469;8.405949592590332;0.16364458203315735;0.19620241224765778;0.01791391521692276;60.040000915527344;5.961543083190918
395.0;0.19264890253543854;0.245371475815773;0.01831199787557125;66.83999633789062;9.218097686767578;0.16345220804214478;0.20021459460258484;0.01655488647520542;64.31999969482422;9.919341087341309
396.0;0.21521782875061035;0.2555100619792938;0.01830260269343853;46.0;5.408327102661133;0.175200417637825;0.20855167508125305;0.015099599026143551;46.08000183105469;6.518691062927246
397.0;0.20977528393268585;0.24751783907413483;0.01906130649149418;54.52000045776367;7.3264360427856445;0.1744261384010315;0.20220394432544708;0.015539548359811306;51.7599983215332;7.980601787567139
398.0;0.20760731399059296;0.25327345728874207;0.019070273265242577;59.91999816894531;9.45568561553955;0.1665087193250656;0.20668356120586395;0.016435794532299042;56.560001373291016;9.363404273986816
399.0;0.07567152380943298;0.13497523963451385;0.028178486973047256;47.279998779296875;20.586240768432617;0.026477735489606857;0.08800717443227768;0.020892120897769928;43.040000915527344;19.3767032623291
400.0;0.006508663296699524;0.0826580598950386;0.030050719156861305;77.55999755859375;29.160587310791016;-0.00977279618382454;0.035449590533971786;0.021722462028265;76.5199966430664;31.92193603515625
