Index;<epoch of min <Chi^2>>;Std(<epoch of min Chi^2>);<Chi^2(0%)>;<Chi^2(1%)>;<Chi^2(2%)>;<Chi^2(5%)>;<Chi^2(10%)>;<Chi^2(20%)>;<Chi_configs^2(0%)>;<Chi_configs^2(1%)>;<Chi_configs^2(2%)>;<Chi_configs^2(5%)>;<Chi_configs^2(10%)>;<Chi_configs^2(20%)>
27.0;101.05000305175781;67.39317321777344;162.37318420410156;69.00309753417969;45.29433822631836;35.33068084716797;31.89164161682129;34.81158447265625;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
28.0;54.29999923706055;40.926246643066406;75.2625732421875;56.885406494140625;33.2713737487793;29.447982788085938;20.150476455688477;21.09282112121582;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
29.0;75.0999984741211;45.30818557739258;86.06172180175781;49.95606231689453;32.93540573120117;29.963546752929688;20.177268981933594;20.259307861328125;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
30.0;80.5999984741211;47.87747573852539;78.77962493896484;49.38743209838867;36.97487258911133;30.927581787109375;20.988361358642578;18.49997329711914;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
31.0;104.69999694824219;56.05927276611328;96.41921997070312;52.174034118652344;41.016151428222656;30.559307098388672;25.74350357055664;23.738765716552734;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
32.0;103.05000305175781;58.793548583984375;103.31986236572266;54.634552001953125;42.31171417236328;30.60138511657715;25.50341033935547;23.93502426147461;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
33.0;104.19999694824219;55.80473327636719;97.06369018554688;55.43731689453125;41.97753143310547;30.207134246826172;25.534027099609375;24.1403751373291;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
34.0;73.19999694824219;59.212913513183594;85.6841812133789;44.00270462036133;34.500457763671875;27.135696411132812;22.357646942138672;20.353843688964844;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
35.0;68.9000015258789;60.03762435913086;88.88429260253906;49.38410568237305;37.04868698120117;28.244518280029297;22.61153793334961;20.015663146972656;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
36.0;76.25;52.46540069580078;82.1670913696289;48.01963424682617;38.351219177246094;28.084636688232422;22.681076049804688;20.8872013092041;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
37.0;94.8499984741211;55.017005920410156;85.82640838623047;51.06865692138672;39.94600296020508;30.347332000732422;24.376567840576172;21.45857048034668;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
38.0;91.19999694824219;61.357967376708984;95.45020294189453;51.02865219116211;40.338523864746094;29.709156036376953;24.289783477783203;22.365848541259766;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
39.0;93.94999694824219;55.004764556884766;86.15901184082031;52.57456588745117;40.379249572753906;30.14517593383789;24.32647132873535;22.833593368530273;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
40.0;95.94999694824219;55.14619064331055;86.0195083618164;50.74241638183594;39.613704681396484;30.29361343383789;24.332870483398438;21.42597198486328;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
41.0;91.05000305175781;60.72324752807617;94.88478088378906;51.410057067871094;40.169071197509766;29.697139739990234;24.422719955444336;22.353981018066406;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
42.0;92.4000015258789;53.53444290161133;86.68339538574219;52.5452766418457;40.14393615722656;30.125268936157227;24.230302810668945;22.89778709411621;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
43.0;86.6500015258789;62.991455078125;96.58776092529297;64.73893737792969;37.82167053222656;28.34347152709961;23.616451263427734;20.228336334228516;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
44.0;80.44999694824219;67.52190399169922;106.5116195678711;57.985137939453125;41.156211853027344;30.36214256286621;25.346647262573242;23.67850685119629;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
45.0;96.8499984741211;66.87007904052734;135.04605102539062;74.09709930419922;33.74211502075195;27.422119140625;24.221193313598633;19.04864501953125;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
46.0;105.5999984741211;58.49822235107422;91.51412963867188;54.492095947265625;40.813987731933594;30.56073570251465;25.51789093017578;23.294025421142578;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
47.0;95.25;58.16118621826172;100.17359924316406;54.23370361328125;42.197689056396484;29.841400146484375;24.938488006591797;23.634302139282227;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
48.0;102.5999984741211;60.353694915771484;93.48709869384766;54.900848388671875;41.60218048095703;30.972492218017578;25.702234268188477;23.98775291442871;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
49.0;95.94999694824219;55.14619064331055;86.0195083618164;50.74241638183594;39.613704681396484;30.29361343383789;24.332870483398438;21.42597198486328;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
50.0;91.05000305175781;60.72324752807617;94.88478088378906;51.410057067871094;40.169071197509766;29.697139739990234;24.422719955444336;22.353981018066406;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
51.0;92.4000015258789;53.53444290161133;86.68339538574219;52.5452766418457;40.14393615722656;30.125268936157227;24.230302810668945;22.89778709411621;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
52.0;93.6500015258789;49.400909423828125;83.87867736816406;50.930824279785156;37.44386672973633;30.005054473876953;22.96980094909668;21.279314041137695;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
53.0;86.5;57.1751708984375;92.80052185058594;51.77104949951172;39.280399322509766;29.853185653686523;24.027650833129883;21.871469497680664;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
54.0;92.3499984741211;48.49989318847656;83.77333068847656;52.81892013549805;39.349029541015625;29.305744171142578;23.340709686279297;21.548248291015625;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
55.0;80.05000305175781;55.06978988647461;89.44065856933594;46.337257385253906;36.03374099731445;28.409271240234375;21.008907318115234;19.48443031311035;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
56.0;77.94999694824219;45.83549118041992;78.55577087402344;44.79948425292969;30.440372467041016;25.471092224121094;19.41722297668457;17.516345977783203;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
57.0;85.3499984741211;41.79558563232422;78.76664733886719;47.86461639404297;31.856929779052734;28.355077743530273;19.59017562866211;19.01220703125;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
58.0;115.94999694824219;54.20280838012695;89.89627075195312;54.3041877746582;39.00386047363281;29.267261505126953;23.375843048095703;22.710338592529297;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
59.0;109.30000305175781;53.4574089050293;102.31196594238281;55.15906524658203;39.9691276550293;29.825597763061523;23.41254997253418;23.06911849975586;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
60.0;114.05000305175781;52.85280227661133;91.84825134277344;56.46232986450195;39.53898620605469;29.39449119567871;23.67140769958496;23.3392333984375;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
61.0;94.5999984741211;57.1898078918457;80.56690979003906;49.227622985839844;34.367164611816406;28.0904598236084;19.819042205810547;18.657649993896484;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
62.0;77.1500015258789;58.714542388916016;86.67154693603516;49.26422882080078;36.30706024169922;29.241174697875977;21.240650177001953;21.115081787109375;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
63.0;64.5999984741211;49.39358901977539;77.55775451660156;49.08563995361328;34.390201568603516;29.63315200805664;20.72092056274414;20.428447723388672;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
64.0;103.75;55.773860931396484;84.24348449707031;51.544334411621094;36.0884895324707;28.984521865844727;20.623323440551758;20.758949279785156;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
65.0;87.6500015258789;58.82379913330078;97.14034271240234;51.25605392456055;37.724632263183594;29.069299697875977;21.666540145874023;21.973983764648438;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
66.0;101.25;55.13321304321289;82.52987670898438;51.08916473388672;37.115806579589844;29.56711769104004;21.78181266784668;21.627521514892578;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
67.0;100.80000305175781;56.549556732177734;84.36767578125;49.330543518066406;35.890750885009766;29.499126434326172;21.276660919189453;20.984893798828125;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
68.0;85.69999694824219;57.39530563354492;96.12153625488281;51.15399169921875;38.05033493041992;29.048091888427734;21.68625259399414;22.01687240600586;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
69.0;101.80000305175781;54.5706672668457;82.98164367675781;51.018489837646484;37.470123291015625;29.22125816345215;21.51685333251953;21.45966911315918;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
70.0;106.3499984741211;55.73270797729492;112.9459457397461;66.03392791748047;34.18828582763672;30.668996810913086;23.862703323364258;18.288393020629883;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
71.0;75.5999984741211;62.87112808227539;99.6023178100586;61.49207305908203;36.833091735839844;31.283117294311523;24.707904815673828;22.545061111450195;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
72.0;91.9000015258789;66.33082580566406;126.45710754394531;77.69383239746094;30.392654418945312;24.50226593017578;19.032697677612305;14.238908767700195;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
73.0;113.4000015258789;56.28910446166992;87.36488342285156;56.00080108642578;38.912967681884766;29.223674774169922;23.134376525878906;22.451061248779297;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
74.0;106.05000305175781;57.34886169433594;100.81301879882812;54.40431594848633;39.511146545410156;29.53202247619629;23.082412719726562;23.14531707763672;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
75.0;112.8499984741211;57.90851974487305;89.86404418945312;56.176109313964844;39.805519104003906;29.45955467224121;23.5196475982666;23.167905807495117;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
76.0;100.80000305175781;56.549556732177734;84.36767578125;49.330543518066406;35.890750885009766;29.499126434326172;21.276660919189453;20.984893798828125;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
