Index;<epoch of min <Chi^2>>;Std(<epoch of min Chi^2>);<Chi^2(0%)>;<Chi^2(1%)>;<Chi^2(2%)>;<Chi^2(5%)>;<Chi^2(10%)>;<Chi^2(20%)>;<Chi_configs^2(0%)>;<Chi_configs^2(1%)>;<Chi_configs^2(2%)>;<Chi_configs^2(5%)>;<Chi_configs^2(10%)>;<Chi_configs^2(20%)>
42.0;121.4800033569336;53.11553955078125;95.67029571533203;47.845703125;41.30393981933594;32.45384216308594;28.163345336914062;24.732032775878906;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
43.0;78.91999816894531;73.6658706665039;118.3803482055664;51.784976959228516;38.53841781616211;32.76338195800781;26.38101577758789;23.777816772460938;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
44.0;77.83999633789062;69.37859344482422;124.48368072509766;52.33604431152344;45.302555084228516;35.923526763916016;29.107421875;26.08477210998535;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
45.0;52.68000030517578;69.1421890258789;152.31610107421875;67.64202117919922;37.87721252441406;29.48076820373535;25.229248046875;18.879138946533203;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
46.0;117.27999877929688;57.08292007446289;102.39936828613281;48.5524787902832;43.9111328125;33.6181755065918;28.871143341064453;25.708480834960938;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
47.0;96.08000183105469;63.66181182861328;123.8994140625;50.936283111572266;44.62714385986328;35.025997161865234;28.397846221923828;26.191625595092773;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
48.0;124.80000305175781;51.27946090698242;105.9491958618164;49.57894515991211;45.16690444946289;34.0656852722168;29.747095108032227;25.606477737426758;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
49.0;122.0;53.46260452270508;93.97872161865234;47.74049758911133;40.759239196777344;31.812965393066406;28.200883865356445;24.395973205566406;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
50.0;109.5999984741211;54.995452880859375;116.5704574584961;51.355995178222656;42.429508209228516;32.47120666503906;28.215333938598633;25.242107391357422;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
51.0;121.4800033569336;53.11553955078125;95.67029571533203;47.845703125;41.30393981933594;32.45384216308594;28.163345336914062;24.732032775878906;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
52.0;134.32000732421875;21.474246978759766;89.91342163085938;44.97950744628906;36.8069953918457;30.954116821289062;27.421110153198242;21.787826538085938;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
53.0;114.31999969482422;48.93935012817383;114.86544799804688;47.37274932861328;40.355098724365234;32.227115631103516;27.679819107055664;24.249616622924805;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
54.0;131.75999450683594;38.19280242919922;92.09403991699219;46.65790557861328;39.51963424682617;30.709640502929688;27.416522979736328;22.80425262451172;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
55.0;71.4000015258789;52.732818603515625;94.40130615234375;41.62367630004883;31.89175796508789;28.43670654296875;23.08246612548828;20.010299682617188;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
56.0;65.12000274658203;50.646915435791016;97.63426971435547;35.7188606262207;27.320079803466797;25.74097442626953;21.74553680419922;19.847496032714844;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
57.0;54.2400016784668;51.33085632324219;102.74605560302734;40.86178207397461;29.714387893676758;26.509153366088867;22.350597381591797;20.732986450195312;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
58.0;137.9600067138672;34.56814193725586;95.84408569335938;50.322269439697266;40.14142990112305;32.694313049316406;27.517065048217773;24.359689712524414;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
59.0;111.36000061035156;56.5736083984375;119.6454849243164;50.082035064697266;39.73134231567383;34.672149658203125;28.181529998779297;25.30429458618164;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
60.0;129.0399932861328;44.77208709716797;99.85163879394531;50.14041519165039;42.62083053588867;33.767948150634766;27.926485061645508;25.467435836791992;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
61.0;77.63999938964844;53.68183898925781;87.48750305175781;41.21958541870117;34.986873626708984;28.808847427368164;24.6373348236084;20.0836181640625;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
62.0;83.5999984741211;58.43443298339844;95.85417938232422;38.39960479736328;35.80004119873047;27.72299575805664;24.77265167236328;20.043107986450195;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
63.0;69.95999908447266;45.81618881225586;90.7576675415039;40.07182693481445;37.890167236328125;29.023324966430664;24.561079025268555;20.865854263305664;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
64.0;118.76000213623047;41.295963287353516;91.53872680664062;44.74460983276367;38.009517669677734;30.861238479614258;26.56122398376465;22.2691650390625;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
65.0;114.87999725341797;50.22808074951172;103.36537170410156;48.57107925415039;39.05228805541992;32.091373443603516;25.92618179321289;22.90872573852539;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
66.0;127.68000030517578;37.58071517944336;91.30751037597656;44.03365707397461;38.941856384277344;30.446348190307617;26.330154418945312;22.292394638061523;36.593074798583984;37.41465759277344;35.508541107177734;40.23234176635742;36.90683364868164;37.16703796386719
